"map_id","min_name","in_country","address","dir_name","dir_nation","mining_reg","com_web","con_date","issu_minis","con_size_h","duration","inv_intent","commodity","min_status","imp_status","eia_date","eia_status","area_name","province","district","commune","data_class","reference","last_update"
"190","Renaissance Minerals Limited","Australia","#26, St. 222, Sangkat Boeung Riang, Khan Daun Penh","Justin Albert Tremain","Not found","Not found","http://www.renaissanceminerals.com.au/","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","O Khlek Khlok","Kratie","Sambor; Chet Borei","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Renaissance_Minerals__08.03.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Renaissance_Minerals_Limited__30.01.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Renaissance_Minerals__08.03.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Renaissance_Minerals_Limited__30.01.2014.pdf;</ul>","2015-01-20 18:51:17"
"193","Queens Property and Resource Holding","Singapore","Not found","Not found","Not found","Not found","Not found","","","16000","Not found","concession for mining","Gold","Not found","Not found","","Not found","Ta Bas","Preah Vihear","Not found","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Queens_Property_and_Resources_holdings__01.01.2010.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Queens_Property_and_Resources_holdings__01.01.2010.pdf;</ul>","2015-01-20 18:51:17"
"194","Kou Sa Geopacific","Australia","Not found","Not found","Not found","Not found","http://geopacific.com.au/index.php/kou-sa-copper-project/","","","Not found","Not found","concession for mining","Gold; Copper","Not found","Not found","","Not found","Not found","Preah Vihear","Chheb","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Geopacific_Resource__28.05.2013.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Geopacific_Resource__28.05.2013.pdf;</ul>","2015-01-20 18:51:17"
"195","Astra Resource","UK","Not found","Not found","Not found","Not found","http://www.astraresources.co.uk/","2010-10-06","","22200","Not found","concession for mining","Gold","Not found","Not found","","Not found","Not found","Ratanak Kiri","Ou Ya Dav","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Astra_Resources__13.06.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Astra_Resources_PLC__30.01.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Astra_Resources__13.06.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Astra_Resources_PLC__30.01.2014.pdf;</ul>","2015-01-20 18:51:17"
"262","Bighton Mining Group Limited","Australia","Not found","Not found","Not found","Not found","http://www.brightonmininggroup.com.au/project_ropoah.html","","","1100","Not found","concession for mining","Not found","Not found","Not found","","Not found","Rapoah","Mondul Kiri","Pech Chreada","Pu Chrey","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Brighton_Mining_Electronic_Prospectus__23.09.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Brighton_Mining_Electronic_Prospectus__23.09.2011.pdf;</ul>","2015-01-20 18:51:17"
"263","Bighton Mining Group Limited","Australia","Not found","Not found","Not found","Not found","http://www.brightonmininggroup.com.au/project_antrong.html","","","5850","Not found","concession for mining","Not found","Not found","Not found","","Not found","Antrong","Mondul Kiri","Pech Chreada; Kaev Seima","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Brighton_Mining_Electronic_Prospectus__23.09.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Brighton_Mining_Electronic_Prospectus__23.09.2011.pdf;</ul>","2015-01-20 18:51:17"
"264","Renaissance Minerals Limited","Australia","#26, St. 222, Sangkat Boeung Riang, Khan Daun Penh","Justin Albert Tremain","Not found","Not found","http://www.renaissanceminerals.com.au/","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","O Chhung","Mondul Kiri","Pech Chreada; Kaev Seima","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Renaissance_Minerals__08.03.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Renaissance_Minerals_Limited__30.01.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Renaissance_Minerals__08.03.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Renaissance_Minerals_Limited__30.01.2014.pdf;</ul>","2015-01-20 18:51:17"
"265","Renaissance Minerals Limited","Australia","#26, St. 222, Sangkat Boeung Riang, Khan Daun Penh","Justin Albert Tremain","Not found","Not found","http://www.renaissanceminerals.com.au/","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","Okvau","Mondul Kiri","Pech Chreada; Kaev Seima","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Renaissance_Minerals__08.03.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Renaissance_Minerals_Limited__30.01.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Renaissance_Minerals__08.03.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Renaissance_Minerals_Limited__30.01.2014.pdf;</ul>","2015-01-20 18:51:17"
"266","Bighton Mining Group Limited","Australia","Not found","Not found","Not found","Not found","http://www.brightonmininggroup.com.au/project_kang.html","","","14600","Not found","concession for mining","Not found","Not found","Not found","","Not found","Kang Roland North","Mondul Kiri","Pech Chreada","Pu Chrey","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Brighton_Mining_Electronic_Prospectus__23.09.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Brighton_Mining_Electronic_Prospectus__23.09.2011.pdf;</ul>","2015-01-20 18:51:17"
"267","Summer Gold Investment Pvt Ltd (Kang Rolang South)","Cambodia","#193Eo, St. 63, Sangkat Boeung Keng Kong 1, Khan Chamkarmon, Phnom Penh","Heath Jason Shen","Not found","Not found","Not found","","","14400","Not found","concession for mining","Gold","Not found","Not found","","Not found","Not found","Mondul Kiri","Pech Chreada","Pu Chrey","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Brighton_Mining_Group_Limited__21.09.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Summer_Gold_Investment_Pvt_Ltd__20.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Brighton_Mining_Group_Limited__21.09.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Summer_Gold_Investment_Pvt_Ltd__20.03.2014.pdf;</ul>","2015-01-20 18:51:17"
"268","Angkor Gold Corp (Oyadao)","Canada","#216, Preah Norodom Boulevard, Sangkat Tonle Basak, Khan Chamkarmon, Phnom Penh","John-Paul Robert​ Dau","Not found","Not found","http://www.angkorgold.ca/","","","22200","Not found","concession for mining","Gold","Not found","Not found","","Not found","Not found","Ratanak Kiri","Ou Ya Dav","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;</ul>","2015-01-20 18:51:17"
"269","Angkor Gold Corp (Ban Lung North)","Canada","#216, Preah Norodom Boulevard, Sangkat Tonle Basak, Khan Chamkarmon, Phnom Penh","John-Paul Robert​ Dau","Not found","Not found","http://www.angkorgold.ca/","","","29600","Not found","concession for mining","Gold; copper; molybdenum","Not found","Not found","","Not found","Ban Lung (North)","Ratanak Kiri","Ban Lung","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;</ul>","2015-01-20 18:51:17"
"270","Angkor Gold Corp (Trapeang Kraham)","Canada","#216, Preah Norodom Boulevard, Sangkat Tonle Basak, Khan Chamkarmon, Phnom Penh","John-Paul Robert​ Dau","Not found","Not found","http://www.angkorgold.ca/","","","17500","Not found","concession for mining","Gold; copper; base metals","Not found","Not found","","Not found","Trapeang Kraham","Ratanak Kiri","Koun Mom","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp_Banlung.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp_Banlung.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;</ul>","2015-01-20 18:51:17"
"271","Angkor Gold Corp (Ban Lung)","Canada","#216, Preah Norodom Boulevard, Sangkat Tonle Basak, Khan Chamkarmon, Phnom Penh","John-Paul Robert​ Dau","Not found","Not found","http://www.angkorgold.ca/","","","15000","Not found","concession for mining","Gold; copper; molybdenum","Not found","Not found","","Not found","Ban Lung","Ratanak Kiri","Ban Lung","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;</ul>","2015-01-20 18:51:17"
"272","Angkor Gold Corp (Koh Nheak)","Canada","#216, Preah Norodom Boulevard, Sangkat Tonle Basak, Khan Chamkarmon, Phnom Penh","John-Paul Robert​ Dau","Not found","Not found","http://www.angkorgold.ca/","","","18900","Not found","concession for mining","Gold; copper","Not found","Not found","","Not found","Kaoh Nheak","Mondul Kiri","Koh Nhek","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;</ul>","2015-01-20 18:51:17"
"273","Angkor Gold Corp (Andoung Meas)","Canada","#216, Preah Norodom Boulevard, Sangkat Tonle Basak, Khan Chamkarmon, Phnom Penh","John-Paul Robert​ Dau","Not found","Not found","http://www.angkorgold.ca/","","","18700","Not found","concession for mining","Gold","Not found","Not found","","Not found","Andoung Meas","Ratanak Kiri","Andoung Meas","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;</ul>","2015-01-20 18:51:17"
"274","Angkor Gold Corp (Oyadao South)","Canada","#216, Preah Norodom Boulevard, Sangkat Tonle Basak, Khan Chamkarmon, Phnom Penh","John-Paul Robert​ Dau","Not found","Not found","http://www.angkorgold.ca/","","","24700","Not found","concession for mining","Gold","Not found","Not found","","Not found","Oyadao (South)","Ratanak Kiri","Andoung Meas; Ou Ya Dav","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold_Corp__20.03.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Angkor_Gold__15.09.2014.pdf;</ul>","2015-01-20 18:51:17"
"105","Liberty Mining International Pty Ltd. (Ouyadav)","Australia","#226, Preah Norodom Boulevard, Sangkat Tonle Basak, Khan Chamkarmon, Phnom Penh","Richard Frederick Stanger","Not found","Not found","Not found","2005-07-01","","30000","Not found","concession for mining","Gold","Not found","Not found","","Not found","Ouyadav","Ratanak Kiri","Ou Ya dav; Andoung Meas","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Liberty_Mining_International_PTY_LTD__01.07.2005.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Liberty_Mining_International_Pty_Ltd__22.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Liberty_Mining_International_PTY_LTD__01.07.2005.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Liberty_Mining_International_Pty_Ltd__22.03.2014.pdf;</ul>","2015-01-20 18:51:18"
"104","Liberty Mining International Pty Ltd. (Banlung)","Australia","#226, Preah Norodom Boulevard, Sangkat Tonle Basak, Khan Chamkarmon, Phnom Penh","Richard Frederick Stanger","Not found","Not found","Not found","2005-07-01","","24000","Not found","concession for mining","Gold","Not found","Not found","","Not found","Banlung","Ratanak Kiri","Koun Mom; Lumphat","Trapeang Kraham; Teun; Ta Ang; Trapeang Chres; Lbang Mouy; Cha Ung","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Liberty_Mining_International_PTY_LTD__01.07.2005.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Liberty_Mining_International_Pty_Ltd__22.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Liberty_Mining_International_PTY_LTD__01.07.2005.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Liberty_Mining_International_Pty_Ltd__22.03.2014.pdf;</ul>","2015-01-20 18:51:18"
